merged_image_id,source_archive,source_frame_id,source_ordinal,image_name,width,height,box_count,yolo_label_path,image_file_present,image_sha256
104,şeyda.zip,104,105,aa_poh_galeriler/aa_poh_galeriler_g06_000.jpg,1119,630,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g06_000.txt,true,bab774036e2eea781f9c4d336664c27f0ea8334c8ef39defaead73aefd1101a6
105,şeyda.zip,105,106,aa_poh_galeriler/aa_poh_galeriler_g06_001.jpg,957,636,3,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g06_001.txt,true,738fde83a1c6b212d728b98a821d4e065d5c7c4935990c597df045a39031ac6a
106,şeyda.zip,106,107,aa_poh_galeriler/aa_poh_galeriler_g06_002.jpg,957,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g06_002.txt,true,4782edbd8f94bae351ab3858e4bec702bacfba2d4a43fe2e4f1a47e48ed48db2
107,şeyda.zip,107,108,aa_poh_galeriler/aa_poh_galeriler_g06_003.jpg,957,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g06_003.txt,true,8d7f1065daadef11ceb77f6781dd316364df554394f226a61529ed82f5c6cb39
108,şeyda.zip,108,109,aa_poh_galeriler/aa_poh_galeriler_g06_004.jpg,957,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g06_004.txt,true,4be3887b92569932859046e48f70cbaa3236c7b538c19ec85e0602e6b40aa902
109,şeyda.zip,109,110,aa_poh_galeriler/aa_poh_galeriler_g06_005.jpg,957,636,3,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g06_005.txt,true,aa05e2f3cf7aa908f894af3fde883bab5783fb3a29b1f834c3aede7beb0f4ae2
110,şeyda.zip,110,111,aa_poh_galeriler/aa_poh_galeriler_g06_006.jpg,957,636,3,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g06_006.txt,true,26731160adb35e2123816603261a39ac5ec308b9ce743732d493e792675258d0
111,şeyda.zip,111,112,aa_poh_galeriler/aa_poh_galeriler_g06_007.jpg,957,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g06_007.txt,true,6bbe5f47d794ff2033b1c88d822efd7eae7648fb44179ab5b28c70e871cddd8d
112,şeyda.zip,112,113,aa_poh_galeriler/aa_poh_galeriler_g06_008.jpg,957,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g06_008.txt,true,e25027e81c82b608565d6305a2545b64856fddc907b7136945b920a51fde787e
113,şeyda.zip,113,114,aa_poh_galeriler/aa_poh_galeriler_g07_000.jpg,1120,629,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g07_000.txt,true,f8466e32dc773689f1865f6ea28896bf05d79451eb5267365d6fb3bc5b83444e
114,şeyda.zip,114,115,aa_poh_galeriler/aa_poh_galeriler_g07_002.jpg,953,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g07_002.txt,true,bd324dbd386e49a8d0ac2252105b955880c53fb32e057d1d4c8d3db0805b704b
115,şeyda.zip,115,116,aa_poh_galeriler/aa_poh_galeriler_g07_003.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g07_003.txt,true,ec9faa1337e73b024bb74c1fa2d09d9b35b8dafc2c67ddb67a6ad58973281f32
116,şeyda.zip,116,117,aa_poh_galeriler/aa_poh_galeriler_g07_004.jpg,953,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g07_004.txt,true,b91d426b5e00fb8ee32678d526a7ac1efce1eded452c5281fca6504f90c33d47
117,şeyda.zip,117,118,aa_poh_galeriler/aa_poh_galeriler_g07_005.jpg,954,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g07_005.txt,true,1e1a52fc935d0156a41a3a9e3f0a01e715f6bbb7c75f02f5c1c38e8f876ab8e0
118,şeyda.zip,118,119,aa_poh_galeriler/aa_poh_galeriler_g07_006.jpg,954,636,4,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g07_006.txt,true,3700fe38a50185e3490fa815a6451d5c302ecd68130e824ac44f55b834c7235b
119,şeyda.zip,119,120,aa_poh_galeriler/aa_poh_galeriler_g07_007.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g07_007.txt,true,b1e055299bc023c17f9945afdc9d186fc90608c78c0b0b6ea3be7c2452a919b7
120,şeyda.zip,120,121,aa_poh_galeriler/aa_poh_galeriler_g07_008.jpg,954,636,6,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g07_008.txt,true,053cfeb730f970833048577f8e3c0d07084a4b23f28ee22f6d1ffa0109c12dad
121,şeyda.zip,121,122,aa_poh_galeriler/aa_poh_galeriler_g08_000.jpg,1119,630,4,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g08_000.txt,true,95867c91bc8c6ecb45a16cff55bc07f55204d9e7af77f49f61f8daf39a6bdce8
122,şeyda.zip,122,123,aa_poh_galeriler/aa_poh_galeriler_g08_001.jpg,953,636,3,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g08_001.txt,true,de64f40bd56138ca6f73f73f5f36c8f22522573d69a5c6f05f904c8f21e529fb
123,şeyda.zip,123,124,aa_poh_galeriler/aa_poh_galeriler_g08_002.jpg,953,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g08_002.txt,true,0e71074e13bfad8e7c9d0207e9dcf3105c827bd359ba6b603cf54a3d4cf84c83
124,şeyda.zip,124,125,aa_poh_galeriler/aa_poh_galeriler_g08_003.jpg,1128,636,3,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g08_003.txt,true,5672965aa3156c70869705f4dc6e45f3bb24b482b56bd76237a3c98585d40e34
125,şeyda.zip,125,126,aa_poh_galeriler/aa_poh_galeriler_g08_004.jpg,953,636,7,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g08_004.txt,true,e88f5cc55e8fe855650ad76e50468fa42cf8c1395554b88e6d16696d32cfce2e
126,şeyda.zip,126,127,aa_poh_galeriler/aa_poh_galeriler_g08_006.jpg,953,636,12,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g08_006.txt,true,f398e8009f261f0e4ef72fcd04bd5ae65172f56b8f0f8b5347e5293ff472f0f7
127,şeyda.zip,127,128,aa_poh_galeriler/aa_poh_galeriler_g08_007.jpg,953,636,4,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g08_007.txt,true,b9e87165c26b571ba839bb4839c38ce86317bc74db8aa309abbd484cb10fb362
128,şeyda.zip,128,129,aa_poh_galeriler/aa_poh_galeriler_g08_008.jpg,953,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g08_008.txt,true,0a4e74e34035e6afc9bab511d0d158f44e5c271191439a54060a84e0fa84dc8f
129,şeyda.zip,129,130,aa_poh_galeriler/aa_poh_galeriler_g08_009.jpg,953,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g08_009.txt,true,6d9db1613b273f6a213b829c4a74c1460a3c5bc5405daa17e945d7da2eb73838
130,şeyda.zip,130,131,aa_poh_galeriler/aa_poh_galeriler_g08_010.jpg,848,636,4,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g08_010.txt,true,7c20a4b88082c9fb9ec77d69d0273fb5429c5c60534e74861f523f6d910062fc
131,şeyda.zip,131,132,aa_poh_galeriler/aa_poh_galeriler_g08_011.jpg,848,636,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g08_011.txt,true,0eaa8d702a7958c78d3833b70393ea2dc127c83c1f1a0491db48c3a09c024ff6
132,şeyda.zip,132,133,aa_poh_galeriler/aa_poh_galeriler_g08_013.jpg,848,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g08_013.txt,true,6e60a43e515a88ffdbd3e69aaf3ffc12881653765cf275d01aad8f9e94bf1d46
133,şeyda.zip,133,134,aa_poh_galeriler/aa_poh_galeriler_g08_014.jpg,848,636,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g08_014.txt,true,801c2f0dcb70d364c0f67107fdd0477a0ab36b7ca3b94c99ca508c72f85f99f7
134,şeyda.zip,134,135,aa_poh_galeriler/aa_poh_galeriler_g08_016.jpg,848,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g08_016.txt,true,9ab4af704e1a0a86d5b26fe0a3e9ce423f09cee3e3c14ac24fa9d58e03bff5fd
135,şeyda.zip,135,136,aa_poh_galeriler/aa_poh_galeriler_g08_017.jpg,848,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g08_017.txt,true,72a568b1552ba34a6a8606e30a11b42d69adc1e14781ccaaf6d98f0b2dffb6c9
136,şeyda.zip,136,137,aa_poh_galeriler/aa_poh_galeriler_g09_000.jpg,1120,630,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g09_000.txt,true,0304c487b6b42345a78388eca7202d3891bc03eb721e108bf330f533103b1ae2
137,şeyda.zip,137,138,aa_poh_galeriler/aa_poh_galeriler_g09_001.jpg,954,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g09_001.txt,true,817e024192d3a008689a78c2fde92d675d8736f3cbe50c425591e79218a5cc87
138,şeyda.zip,138,139,aa_poh_galeriler/aa_poh_galeriler_g09_002.jpg,979,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g09_002.txt,true,c2e01bb6982f41ff5bec0f96765208734d26592e99880019c559e60548ead798
139,şeyda.zip,139,140,aa_poh_galeriler/aa_poh_galeriler_g09_003.jpg,954,636,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g09_003.txt,true,b8a3daa8aae5a288ade3ac6075af09d6385c8eb3521ca8aca9000c2ee48b5da2
140,şeyda.zip,140,141,aa_poh_galeriler/aa_poh_galeriler_g09_004.jpg,954,636,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g09_004.txt,true,aacddbf5bb7ad96874a98806fc8911b2a666ae082dce22b9befae2555be180a3
141,şeyda.zip,141,142,aa_poh_galeriler/aa_poh_galeriler_g09_005.jpg,954,636,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g09_005.txt,true,10ebaca1ac812b7c309416b68aff943b40af55f156f570601c4289c5dc77c928
142,şeyda.zip,142,143,aa_poh_galeriler/aa_poh_galeriler_g09_010.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g09_010.txt,true,ca3abebbb9486375fc647863f67eceb3b2b3e3af5a42811e9e05ff31edbdca25
143,şeyda.zip,143,144,aa_poh_galeriler/aa_poh_galeriler_g09_011.jpg,954,636,3,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g09_011.txt,true,1f066f00d2f3cab673a94a4ae6394408cf635a640553122964f6f37abf373886
144,şeyda.zip,144,145,aa_poh_galeriler/aa_poh_galeriler_g09_012.jpg,954,636,3,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g09_012.txt,true,509776432bfdee001fb24226ccd65b0dbf7c815492a5e29f988bc26996669f86
145,şeyda.zip,145,146,aa_poh_galeriler/aa_poh_galeriler_g09_013.jpg,945,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g09_013.txt,true,75ef8f14a60fe3afbc258645a97fe320f102ec70be12424194e2bdb36e06c524
146,şeyda.zip,146,147,aa_poh_galeriler/aa_poh_galeriler_g09_014.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g09_014.txt,true,b57b14c90f82f000863f7b01a19996f4ed6724e984e0ff0cb9ff38c6d45a90f8
147,şeyda.zip,147,148,aa_poh_galeriler/aa_poh_galeriler_g09_015.jpg,954,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g09_015.txt,true,8811255b12bddd02ef0a66df432806964d4bd4706b7a793c2aca1515807d3f14
148,şeyda.zip,148,149,aa_poh_galeriler/aa_poh_galeriler_g10_000.jpg,1120,629,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_000.txt,true,6591c9db342ba7f19cb202782fe56133e940cb61fde27cc6df3940cf5bfb94ee
149,şeyda.zip,149,150,aa_poh_galeriler/aa_poh_galeriler_g10_001.jpg,954,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_001.txt,true,78a6f700980e96be667c5f24df07259e387962f55bb824a097826425cdf0c54d
150,şeyda.zip,150,151,aa_poh_galeriler/aa_poh_galeriler_g10_002.jpg,928,636,3,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_002.txt,true,ed26399fe08fea3fb09b67618a17a6eeb5cc52a76dd315e422c2658018033dfb
151,şeyda.zip,151,152,aa_poh_galeriler/aa_poh_galeriler_g10_003.jpg,954,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_003.txt,true,09dbf3cc790a8a686abb46ad67649628e1c018a5afba83e9e2c6775a6a4ccc51
152,şeyda.zip,152,153,aa_poh_galeriler/aa_poh_galeriler_g10_004.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_004.txt,true,1e14032405d2c044860686599b38ac2e25dc1aecb9acbf7272db760efce3144e
153,şeyda.zip,153,154,aa_poh_galeriler/aa_poh_galeriler_g10_005.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_005.txt,true,b3059195b35f9abdacb9e73afe141f7a1bab1b32901b9d1fb9fb9ff7b1601cca
154,şeyda.zip,154,155,aa_poh_galeriler/aa_poh_galeriler_g10_006.jpg,954,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_006.txt,true,548da3cb9ab3bc9d30f52ccee11b5df798356a5361ad9f6be7ed66b6b4883935
155,şeyda.zip,155,156,aa_poh_galeriler/aa_poh_galeriler_g10_007.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_007.txt,true,c846b3f0dbb1a559cf866ffdfcc9618726f16cb036889147774c104384bfb150
156,şeyda.zip,156,157,aa_poh_galeriler/aa_poh_galeriler_g10_008.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_008.txt,true,a009831da963e43e745cfa8741522906a263d5252d24483373b85c39ff816c32
157,şeyda.zip,157,158,aa_poh_galeriler/aa_poh_galeriler_g10_009.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_009.txt,true,d306afedae8279c80c4163fbc4764a6122e3bb948c20885dd2a570c7af0a00ff
158,şeyda.zip,158,159,aa_poh_galeriler/aa_poh_galeriler_g10_010.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_010.txt,true,08af334321f13c14b16abd3abd0c071c1946b8ee9fde9d1a68af051be949ef19
159,şeyda.zip,159,160,aa_poh_galeriler/aa_poh_galeriler_g10_011.jpg,954,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_011.txt,true,bf5c639e6260269555c6b388813d9a2ac90c9a972de2a962b3cbcd11045de8d9
160,şeyda.zip,160,161,aa_poh_galeriler/aa_poh_galeriler_g10_012.jpg,954,636,4,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_012.txt,true,816a36a53c04f7ae0d021c22405c11c7e0f750f770c302b672ac1632b36a2373
161,şeyda.zip,161,162,aa_poh_galeriler/aa_poh_galeriler_g10_013.jpg,938,636,0,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_013.txt,true,382e5185845e63b17f172b73280b0941fd00ca06bcc1c328561b3357e7a12e10
162,şeyda.zip,162,163,aa_poh_galeriler/aa_poh_galeriler_g10_014.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_014.txt,true,3a51ddbe75e2c10f794f8f901a2366d5f3a4f083990382e6aee3594e1f07cfaf
163,şeyda.zip,163,164,aa_poh_galeriler/aa_poh_galeriler_g10_016.jpg,954,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_016.txt,true,9e9a8227d025bbf7dbec08f4155da72431a066d97965cd6064282811b30c92f4
164,şeyda.zip,164,165,aa_poh_galeriler/aa_poh_galeriler_g10_017.jpg,954,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_017.txt,true,38fa0b7d560de746692102ad17509affd724ddbcf4b46d45abbbcb362dd6bac5
165,şeyda.zip,165,166,aa_poh_galeriler/aa_poh_galeriler_g10_018.jpg,928,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_018.txt,true,f294f79fc32d6a9dfd8f6fe9df82e01e3e243286cc491b99b04a4f779cf4899d
166,şeyda.zip,166,167,aa_poh_galeriler/aa_poh_galeriler_g10_019.jpg,858,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_019.txt,true,b2f4231d020998cc102564e28e723190d18bb5a230e143c04a9449fad7cc7777
167,şeyda.zip,167,168,aa_poh_galeriler/aa_poh_galeriler_g10_020.jpg,954,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_020.txt,true,6a0564f1d9370c300b3f83dfd11055d6458d33c1c4497b29c2081a299ac1458e
168,şeyda.zip,168,169,aa_poh_galeriler/aa_poh_galeriler_g10_021.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_021.txt,true,c47617a33900bd560162cb6675bd99893ed5ace0262dd0f267603540839609f4
169,şeyda.zip,169,170,aa_poh_galeriler/aa_poh_galeriler_g10_022.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g10_022.txt,true,e6fc36e9cf6d03618dee09ca37552ea7722b7235b32da83d28890e8bbf2d9631
170,şeyda.zip,170,171,aa_poh_galeriler/aa_poh_galeriler_g11_000.jpg,863,485,7,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g11_000.txt,true,e8521a16ed089052f75dfb5b1c1f518fb102bed1336b96e818fe56dc3f1c3ac0
171,şeyda.zip,171,172,aa_poh_galeriler/aa_poh_galeriler_g11_001.jpg,954,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g11_001.txt,true,b0f6fad5c3f9343c7c8bba8a1ee65504cde1fe85b6724b0987b83f4cc35de5ff
172,şeyda.zip,172,173,aa_poh_galeriler/aa_poh_galeriler_g11_002.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g11_002.txt,true,ec5a6ca68a75b5f96f7744370356861c537d66118db70a42a31190dba4203cf6
173,şeyda.zip,173,174,aa_poh_galeriler/aa_poh_galeriler_g11_003.jpg,954,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g11_003.txt,true,edc42e31328dc8156a11ebc8f0372b28465657839e87d711abeb8c10cb996c22
174,şeyda.zip,174,175,aa_poh_galeriler/aa_poh_galeriler_g11_004.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g11_004.txt,true,1db58f49d43d78257e2220fa66aa488dc6594797af19a8fdaef4eb376414bd9a
175,şeyda.zip,175,176,aa_poh_galeriler/aa_poh_galeriler_g11_005.jpg,954,636,3,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g11_005.txt,true,80f84971eca54fb8c3c807035af23027b93b838fbaf096fc0aec42c3ea38f483
176,şeyda.zip,176,177,aa_poh_galeriler/aa_poh_galeriler_g11_006.jpg,954,636,6,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g11_006.txt,true,bb02e6411549e48f6d8f4747de968cd08c647eb007662f825242f1992e294702
177,şeyda.zip,177,178,aa_poh_galeriler/aa_poh_galeriler_g11_007.jpg,954,636,8,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g11_007.txt,true,27418e2382bcf555f77a8cde20d460d6c43285ef226848409ca43b19c3596187
178,şeyda.zip,178,179,aa_poh_galeriler/aa_poh_galeriler_g11_008.jpg,954,636,3,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g11_008.txt,true,085e1d96130d175c1fd7815aaac383124109b5f9ff1b2e1b951017745e835d2f
179,şeyda.zip,179,180,aa_poh_galeriler/aa_poh_galeriler_g11_009.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g11_009.txt,true,dfc8cdb3679b5fc46781e9cfe14a7f52b4fb0ccf88d45d55befbebb087c0e72d
180,şeyda.zip,180,181,aa_poh_galeriler/aa_poh_galeriler_g11_010.jpg,954,636,8,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g11_010.txt,true,886875e9daa189e63ecb9e36259a9587d2809b4679d4f0b8bc55d859e64becc8
181,şeyda.zip,181,182,aa_poh_galeriler/aa_poh_galeriler_g11_011.jpg,954,636,3,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g11_011.txt,true,69281bd195bd1eca3afffba398d4700ffa645240240df7ea0773350bf7598957
182,şeyda.zip,182,183,aa_poh_galeriler/aa_poh_galeriler_g11_012.jpg,954,636,5,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g11_012.txt,true,d9e6917d0d24afe77ee11efee84f613df902d79d8f9bf3b94fd4bd54c3921370
183,şeyda.zip,183,184,aa_poh_galeriler/aa_poh_galeriler_g12_000.jpg,863,486,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g12_000.txt,true,c158f1af48a2a5ff2cd0950075b3160619819784cd137088262322665d1ec467
184,şeyda.zip,184,185,aa_poh_galeriler/aa_poh_galeriler_g12_001.jpg,954,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g12_001.txt,true,320d3bbdbe4862f0c77a1f5924f00379d19116ffe8513a37edcb8a721a6a529a
185,şeyda.zip,185,186,aa_poh_galeriler/aa_poh_galeriler_g12_002.jpg,1016,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g12_002.txt,true,d2aa109cc7e3b7fc10fc3cce2b21359409616a3e0981593facc0c73ee72db673
186,şeyda.zip,186,187,aa_poh_galeriler/aa_poh_galeriler_g12_003.jpg,954,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g12_003.txt,true,88439876d16064a4420cd62fd6e0f6d1691627d15b470fb1bca64ef9c4819368
187,şeyda.zip,187,188,aa_poh_galeriler/aa_poh_galeriler_g12_004.jpg,954,636,6,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g12_004.txt,true,90caba383461767719e879268180635ccb95cdb076cd610cdfe4908d8fd8e111
188,şeyda.zip,188,189,aa_poh_galeriler/aa_poh_galeriler_g12_005.jpg,954,636,6,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g12_005.txt,true,50d1ca6eb04c74d0daa8d077bf6d01598a83810beb028c56cae9787f7fd1b549
189,şeyda.zip,189,190,aa_poh_galeriler/aa_poh_galeriler_g12_006.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g12_006.txt,true,e47867f17602976ad8664f24f49907c73662c3c6ac4514ef90ee9676e1d3a8ef
190,şeyda.zip,190,191,aa_poh_galeriler/aa_poh_galeriler_g12_007.jpg,988,636,7,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g12_007.txt,true,81469c33a5c2fd3b880292cc684014e650860f8a931601e3c761fd3d4ecec483
191,şeyda.zip,191,192,aa_poh_galeriler/aa_poh_galeriler_g12_008.jpg,954,636,4,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g12_008.txt,true,40009fca01cf9576b7ff6d040f5dc5ea491e4afae2c2283975da0bdc8d960623
192,şeyda.zip,192,193,aa_poh_galeriler/aa_poh_galeriler_g12_009.jpg,954,636,6,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g12_009.txt,true,e0cea59a6c3084a2bc6f31f434c50d969bbb5ccbc10aacb1e022fff337176eae
193,şeyda.zip,193,194,aa_poh_galeriler/aa_poh_galeriler_g12_010.jpg,954,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g12_010.txt,true,856340d25f23ef6b0441d555f83a95d11dc02496b478736a9a57a2cca8cf788e
194,şeyda.zip,194,195,aa_poh_galeriler/aa_poh_galeriler_g12_011.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g12_011.txt,true,93b74f011312e394e6deeeb5bc07c9f7ecec80d1e332585e1ee4f13ab86a5666
195,şeyda.zip,195,196,aa_poh_galeriler/aa_poh_galeriler_g12_012.jpg,951,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g12_012.txt,true,a6ff0f9441b529a9fd5fcd86750bd52dd5c9d04f6074e12eea04e1c6794a9cd6
196,şeyda.zip,196,197,aa_poh_galeriler/aa_poh_galeriler_g12_013.jpg,954,636,4,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g12_013.txt,true,292da8433d94e1fdf15dacdd805ab07a489e1e8a2386ce5f46014edf956ea128
197,şeyda.zip,197,198,aa_poh_galeriler/aa_poh_galeriler_g13_000.jpg,863,486,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g13_000.txt,true,6034e115f84e2664731fb081fefda8e3b40eb714cb3da6b9ac8c38359352087a
198,şeyda.zip,198,199,aa_poh_galeriler/aa_poh_galeriler_g13_001.jpg,954,636,8,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g13_001.txt,true,d57199396cdf923a52ad9629ce9d967eed3ddbabfec13fb7e8416e82fdfc7aaa
199,şeyda.zip,199,200,aa_poh_galeriler/aa_poh_galeriler_g13_002.jpg,954,636,5,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g13_002.txt,true,63d1c9f3e28a62f195599d1addd88152bc500b8cb8f67bf95acecaf548bda343
200,şeyda.zip,200,201,aa_poh_galeriler/aa_poh_galeriler_g13_003.jpg,954,636,3,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g13_003.txt,true,24f008e752b490217be4f729cf3b712a03a5a13e2e6ab0fb0f02fb3b86167404
201,şeyda.zip,201,202,aa_poh_galeriler/aa_poh_galeriler_g13_004.jpg,954,636,6,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g13_004.txt,true,4c4ac8c585377cf339183e369041e0401679135bebe38440da33131572774227
202,şeyda.zip,202,203,aa_poh_galeriler/aa_poh_galeriler_g13_005.jpg,804,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g13_005.txt,true,4ba3872d9895033b6356327ff36942111fc0b193829b49749e636ef664d6f952
203,şeyda.zip,203,204,aa_poh_galeriler/aa_poh_galeriler_g13_006.jpg,954,636,2,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g13_006.txt,true,fa9c24fbabdef94949f3bb763670056b4ebc901d0cdc8199f6e0e7922728e65e
204,şeyda.zip,204,205,aa_poh_galeriler/aa_poh_galeriler_g13_007.jpg,953,636,1,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g13_007.txt,true,c7972b8982098dc3a2f4fb92d68dfa29a59109bf1a8069ba700c701ce7d6d4ab
205,şeyda.zip,205,206,aa_poh_galeriler/aa_poh_galeriler_g13_008.jpg,954,636,3,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g13_008.txt,true,c47236a33d670676a3c9df3594ccb25325280784382c180cd624187952488085
206,şeyda.zip,206,207,aa_poh_galeriler/aa_poh_galeriler_g13_009.jpg,954,636,9,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g13_009.txt,true,c256f85c48521e0d9a9afb67d0dd40f83c018736d5d0ba7589040bd0310112ac
207,şeyda.zip,207,208,aa_poh_galeriler/aa_poh_galeriler_g13_010.jpg,954,636,7,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g13_010.txt,true,14afc2c8b1b492aaa72b56f5f480c9205fbf08f697f013c0f77e5cf79a55176f
208,şeyda.zip,208,209,aa_poh_galeriler/aa_poh_galeriler_g13_011.jpg,954,636,6,yolo/labels/aa_poh_galeriler/aa_poh_galeriler_g13_011.txt,true,aba81ce303b2471fd3feebbed38e36b62056372c6cdb9db2a47448c4c419945f
